"1632"," أخبرنا أبو الوليد حدثنا شريك عن حصين عن الشعبي عن عدي بن حاتم قال قلت يا رسول الله لقد جعلت تحت وسادتي خيطا أبيض وخيطا أسود فما تبين لي شيء قال إنك لعريض الوساد وإنما ذلك الليل من النهار في قوله { وكلوا واشربوا حتى يتبين لكم الخيط الأبيض من الخيط الأسود من الفجر }"
"1633"," أخبرنا مسلم بن إبراهيم حدثنا هشام عن قتادة عن أنس عن زيد بن ثابت قال تسحرنا مع رسول الله صلى الله عليه وسلم قال ثم قام إلى الصلاة قال قلت كم كان بين الأذان والسحور قال قدر قراءة خمسين آية "
"1634"," أخبرنا سعيد بن عامر عن شعبة عن عبد العزيز بن صهيب عن أنس قال قال رسول الله صلى الله عليه وسلم تسحروا فإن في السحور بركة "
"1635"," حدثنا وهب بن جرير حدثنا موسى بن علي قال سمعت أبي يحدث عن أبي قيس مولى عمرو بن العاص قال كان عمرو بن العاص يأمرنا أن نصنع له الطعام يتسحر به فلا يصيب منه كثيرا فقلنا له تأمرنا به ولا تصيب منه كثيرا قال إني لا آمركم به أني أشتهيه ولكني سمعت رسول الله صلى الله عليه وسلم يقول فصل ما بين صيامنا وصيام أهل الكتاب أكلة السحر "
"1636"," حدثنا سعيد بن شرحبيل حدثنا ليث بن سعد عن يحيى بن أيوب عن عبد الله بن أبي بكر عن سالم بن عبد الله بن عمر عن ابن عمر عن حفصة عن رسول الله صلى الله عليه وسلم قال من لم يبيت الصيام قبل الفجر فلا صيام له قال عبد الله في فرض الواجب أقول به "
"1637"," أخبرنا محمد بن يوسف عن سفيان الثوري عن أبي حازم عن سهل بن سعد قال قال رسول الله صلى الله عليه وسلم لا يزال الناس بخير ما عجلوا الفطر "
"1638"," حدثنا عثمان بن محمد حدثنا عبدة عن هشام بن عروة عن أبيه عن عاصم بن عمر عن عمر قال قال رسول الله صلى الله عليه وسلم إذا أقبل الليل وأدبر النهار وغابت الشمس فقد أفطرت "
"1639"," أخبرنا أبو النعمان حدثنا ثابت بن يزيد حدثنا عاصم عن حفصة عن الرباب الضبية عن عمها سلمان بن عامر أن النبي صلى الله عليه وسلم قال إذا أفطر أحدكم فليفطر على تمر فإن لم يجد فليفطر على ماء فإن الماء طهور "
"1640"," أخبرنا يعلى حدثنا عبد الملك عن عطاء عن زيد بن خالد الجهني عن النبي صلى الله عليه وسلم قال من فطر صائما كتب له مثل أجره إلا أنه لا ينقص من أجر الصائم "
"1641"," أخبرنا خالد بن مخلد حدثنا مالك عن أبي الزناد عن الأعرج عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم إياكم والوصال مرتين قالوا فإنك تواصل قال إني لست مثلكم إني أبيت يطعمني ربي ويسقيني "
"1642"," حدثنا سعيد بن الربيع حدثنا شعبة عن قتادة عن أنس قال قال رسول الله صلى الله عليه وسلم لا تواصلوا قيل إنك تفعل ذاك قال إني لست كأحدكم إني أطعم وأسقى "
"1643"," حدثنا عبد الله بن صالح حدثني الليث حدثني يزيد بن عبد الله عن عبد الله بن خباب عن أبي سعيد الخدري أنه سمع رسول الله صلى الله عليه وسلم يقول لا تواصلوا فأيكم يريد أن يواصل فليواصل إلى السحر قالوا إنك تواصل يا رسول الله قال إني أبيت لي مطعم يطعمني ويسقيني "
"1644"," حدثنا عبد الله بن صالح حدثني الليث حدثني عقيل عن ابن شهاب أخبرني أبو سلمة بن عبد الرحمن أن أبا هريرة قال نهى رسول الله صلى الله عليه وسلم عن الوصال فقال له رجال من المسلمين فإنك تواصل قال رسول الله صلى الله عليه وسلم إني لست مثلكم إني أبيت يطعمني ربي ويسقيني فلما أبوا أن ينتهوا عن الوصال واصل بهم يوما ثم يوما ثم رأوا الهلال فقال لو تأخر لزدتكم كالمنكل لهم حين أبوا أن ينتهوا "
"1645"," أخبرنا محمد بن يوسف عن سفيان عن هشام بن عروة عن عروة عن عائشة أن حمزة بن عمرو الأسلمي سأل رسول الله صلى الله عليه وسلم فقال يا رسول الله إني أريد السفر فما تأمرني قال إن شئت فصم وإن شئت فأفطر "
"1646"," أخبرنا خالد بن مخلد حدثنا مالك عن الزهري عن عبيد الله بن عبد الله بن عتبة عن ابن عباس قال خرج رسول الله صلى الله عليه وسلم عام الفتح فصام وصام الناس حتى بلغ الكديد ثم أفطر فأفطر الناس فكانوا يأخذون بالأحدث فالأحدث من فعل رسول الله صلى الله عليه وسلم "
"1647"," أخبرنا هاشم بن القاسم وأبو الوليد قالا حدثنا شعبة عن محمد بن عبد الرحمن الأنصاري قال سمعت محمد بن عمرو بن الحسن يحدث عن جابر بن عبد الله أنه ذكر أن النبي صلى الله عليه وسلم كان في سفر فرأى زحاما ورجل قد ظلل عليه فقال ما هذا قالوا هذا صائم فقال النبي صلى الله عليه وسلم ليس من البر الصوم في السفر "
"1648"," أخبرنا عثمان بن عمر حدثنا يونس عن الزهري عن صفوان بن عبد الله عن أم الدرداء عن كعب بن عاصم الأشعري أن رسول الله صلى الله عليه وسلم قال ليس من البر الصيام في السفر "
"1649"," حدثنا محمد بن أحمد حدثنا سفيان حدثنا الزهري عن صفوان بن عبد الله بن صفوان عن أم الدرداء عن كعب بن عاصم الأشعري عن النبي صلى الله عليه وسلم قال ليس من البر الصيام في السفر "
"1650"," حدثنا أبو المغيرة حدثنا الأوزاعي عن يحيى عن أبي قلابة عن أبي المهاجر عن أبي أمية الضمري قال قدمت على رسول الله صلى الله عليه وسلم من سفر فسلمت عليه فلما ذهبت لأخرج قال انتظر الغداء يا أبا أمية قال فقلت إني صائم يا نبي الله فقال تعال أخبرك عن المسافر إن الله وضع عنه الصيام ونصف الصلاة قال أبو محمد إن شاء صام وإن شاء أفطر "
"1651"," حدثنا عبد الله بن يزيد المقرئ حدثنا سعيد بن أبي أيوب حدثني يزيد بن أبي حبيب أن كليب بن ذهل الحضرمي أخبره عن عبيد بن جبير قال ركبت مع أبي بصرة الغفاري سفينة من الفسطاط في رمضان فدفع فقرب غداءه ثم قال اقترب فقلت ألست ترى البيوت فقال أبو بصرة أرغبت عن سنة رسول الله صلى الله عليه وسلم "
"1652"," أخبرنا محمد بن يوسف عن سفيان عن حبيب بن أبي ثابت قال سمعت عمارة بن عمير يحدث عن ابن المطوس عن أبيه عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم من أفطر يوما من شهر رمضان من غير رخصة ولا مرض فلن يقضيه صيام الدهر كله ولو صام الدهر "
"1653"," أخبرنا أبو الوليد حدثنا شعبة أخبرني حبيب بن أبي ثابت قال سمعت عمارة بن عمير يحدث عن أبي المطوس عن أبيه عن أبي هريرة عن النبي صلى الله عليه وسلم قال من أفطر يوما من رمضان من غير رخصة رخصه الله له لم يقض عنه صيام الدهر "
"1654"," حدثنا سليمان بن داود الهاشمي حدثنا إبراهيم بن سعد عن الزهري عن حميد بن عبد الرحمن عن أبي هريرة قال أتى رسول الله صلى الله عليه وسلم رجل فقال هلكت فقال وما أهلكك قال واقعت امرأتي في شهر رمضان قال فأعتق رقبة قال ليس عندي قال فصم شهرين متتابعين قال لا أستطيع قال فأطعم ستين مسكينا قال لا أجد قال فأتي رسول الله صلى الله عليه وسلم بعرق فيه تمر فقال أين السائل تصدق بهذا فقال أعلى أفقر من أهلي يا رسول الله فوالله ما بين لابتيها أهل بيت أفقر منا فقال رسول الله صلى الله عليه وسلم فأنتم إذا وضحك حتى بدت أنيابه حدثنا عبيد الله بن عبد المجيد حدثنا مالك عن ابن شهاب عن حميد بن عبد الرحمن عن أبي هريرة أن رجلا أفطر في رمضان فذكر الحديث "
"1655"," أخبرنا يزيد بن هارون حدثنا يحيى يعني ابن سعيد الأنصاري أن عبد الرحمن بن القاسم أخبره أن محمد بن جعفر بن الزبير أخبره أنه سمع عباد بن عبد الله بن الزبير أنه سمع عائشة تقول إن رجلا سأل النبي صلى الله عليه وسلم فقال إنه احترق فسأله ما له فقال أصاب أهله في رمضان فأتي النبي صلى الله عليه وسلم بمكتل يدعى العرق فيه تمر فقال أين المحترق فقام الرجل فقال تصدق بهذا "
"1656"," أخبرنا يزيد بن هارون أخبرنا شريك عن الأعمش عن أبي صالح عن أبي سعيد الخدري عن النبي صلى الله عليه وسلم أنه قال لامرأة لا تصومي إلا بإذنه "
"1657"," أخبرنا محمد بن أحمد حدثنا سفيان عن أبي الزناد عن الأعرج عن أبي هريرة عن النبي صلى الله عليه وسلم قال لا تصوم المرأة يوما تطوعا في غير رمضان وزوجها شاهد إلا بإذنه "
"1658"," أخبرنا محمد بن يوسف عن سفيان عن أبي الزناد عن موسى بن أبي عثمان عن أبيه عن أبي هريرة عن النبي صلى الله عليه وسلم قال لا تصوم المرأة يوما وزوجها شاهد إلا بإذنه معناه قال في النذور تفي به "
"1659"," حدثنا حجاج بن منهال حدثنا حماد بن سلمة عن هشام بن عروة عن أبيه عن عائشة أن رسول الله صلى الله عليه وسلم كان يقبل وهو صائم فقال عروة أما إنها لا تدعو إلى خير "
"1660"," أخبرنا سعد بن حفص الطلحي حدثنا شيبان عن يحيى بن أبي كثير عن أبي سلمة عن عمر بن عبد العزيز عن عروة عن عائشة أن النبي صلى الله عليه وسلم كان يقبلها وهو صائم "
"1661"," حدثنا أبو الوليد الطيالسي حدثنا ليث بن سعد عن بكير بن عبد الله بن الأشج عن عبد الملك بن سعيد الأنصاري عن جابر بن عبد الله عن عمر بن الخطاب قال هششت فقبلت وأنا صائم فجئت رسول الله صلى الله عليه وسلم فقلت إني صنعت اليوم أمرا عظيما قبلت وأنا صائم قال أرأيت لو مضمضت من الماء قلت إذا لا يضير قال ففيم "
"1662"," أخبرنا أبو عاصم حدثنا عبد الملك يعني ابن جريج قال أخبرني ابن شهاب أن أبا بكر أخبره عن أبيه أن أم سلمة وعائشة أخبرتاه أن النبي صلى الله عليه وسلم كان يصبح جنبا من أهله ثم يصوم "
"1663"," أخبرنا عثمان بن محمد حدثنا جرير عن هشام بن حسان عن ابن سيرين عن أبي هريرة عن النبي صلى الله عليه وسلم قال من نسي وهو صائم فأكل أو شرب فليتم صومه فإنما أطعمه الله وسقاه "
"1664"," أخبرنا أبو جعفر محمد بن مهران الجمال حدثنا حاتم بن إسمعيل عن الحارث بن عبد الرحمن بن أبي ذباب عن عمه عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم إذا أكل أحدكم أو شرب ناسيا وهو صائم ثم ذكر فليتم صيامه فإنما أطعمه الله وسقاه قال أبو محمد أهل الحجاز يقولون يقضي وأنا أقول لا يقضي "
"1665"," أخبرنا عبد الصمد بن عبد الوارث حدثني أبي حدثني حسين المعلم عن يحيى بن أبي كثير عن الأوزاعي عن يعيش بن الوليد عن أبيه عن معدان بن أبي طلحة عن أبي الدرداء أن النبي صلى الله عليه وسلم قاء فأفطر قال فلقيت ثوبان بمسجد دمشق فذكرت ذلك له فقال صدق أنا صببت له الوضوء قال عبد الله إذا استقاء "
"1666"," أخبرنا إسحق بن إبراهيم حدثنا عيسى بن يونس عن هشام بن حسان عن ابن سيرين عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم إذا ذرع الصائم القيء وهو لا يريده فلا قضاء عليه وإذا استقاء فعليه القضاء قال عيسى زعم أهل البصرة أن هشاما أوهم فيه فموضع الخلاف ها هنا "
"1667"," أخبرنا يزيد بن هارون أخبرنا عاصم عن عبد الله بن يزيد عن أبي الأشعث الصنعاني عن أبي أسماء الرحبي عن شداد بن أوس قال مررت مع رسول الله صلى الله عليه وسلم في ثمان عشرة خلت من رمضان فأبصر رجلا يحتجم فقال رسول الله صلى الله عليه وسلم أفطر الحاجم والمحجوم "
"1668"," أخبرنا وهب بن جرير حدثنا هشام عن يحيى عن أبي قلابة أن أبا أسماء الرحبي حدثه أن ثوبان حدثه قال بينما رسول الله صلى الله عليه وسلم يمشي بالبقيع فإذا رجل يحتجم فقال أفطر الحاجم والمحجوم قال أبو محمد أنا أتقي الحجامة في الصوم في رمضان "
"1669"," أخبرنا عمرو بن عون حدثنا خالد بن عبد الله عن واصل مولى أبي عيينة عن بشار بن أبي سيف عن الوليد بن عبد الرحمن عن عياض بن غطيف عن أبي عبيدة بن الجراح قال سمعت رسول الله صلى الله عليه وسلم يقول الصوم جنة ما لم يخرقها قال أبو محمد يعني بالغيبة "
"1670"," أخبرنا أبو نعيم حدثنا عبد الرحمن بن النعمان أبو النعمان الأنصاري حدثني أبي عن جدي وكان جدي قد أتي به النبي صلى الله عليه وسلم فمسح على رأسه وقال لا تكتحل بالنهار وأنت صائم اكتحل ليلا بالإثمد فإنه يجلو البصر وينبت الشعر قال أبو محمد لا أرى بالكحل بأسا "
"1671"," أخبرنا عبد الله بن صالح حدثني بكر هو ابن مضر عن عمرو بن الحارث عن يزيد مولى سلمة بن الأكوع عن سلمة بن الأكوع أنه قال لما نزلت هذه الآية { وعلى الذين يطيقونه فدية طعام مسكين } قال كان من أراد أن يفطر ويفتدي فعل حتى نزلت الآية التي بعدها فنسختها "
"1672"," أخبرنا أبو النعمان حدثنا حماد بن سلمة عن سماك بن حرب عن هارون ابن ابنة أم هانئ أو ابن ابن أم هانئ عن أم هانئ أن النبي صلى الله عليه وسلم دخل عليها وهي صائمة فأتي بإناء فشرب ثم ناولها فشربت فقال رسول الله صلى الله عليه وسلم إن كان قضاء رمضان فصومي يوما آخر وإن كان تطوعا فإن شئت فاقضيه وإن شئت فلا تقضيه "
"1673"," حدثنا عثمان بن محمد حدثنا جرير عن يزيد بن أبي زياد عن عبد الله بن الحارث عن أم هانئ قالت لما كان يوم فتح مكة جاءت فاطمة فجلست عن يسار رسول الله صلى الله عليه وسلم وأم هانئ عن يمينه قالت فجاءت الوليدة بإناء فيه شراب فناولته فشرب منه ثم ناوله أم هانئ فشربت منه ثم قالت يا رسول الله لقد أفطرت وكنت صائمة فقال لها أكنت تقضين شيئا قالت لا قال فلا يضرك إن كان تطوعا قال أبو محمد أقول به إن شاء قضى وإن شاء لم يقض "
"1674"," أخبرنا حجاج بن منهال حدثنا سفيان بن عيينة عن أبي الزناد عن الأعرج عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم إذا دعي أحدكم إلى طعام وهو صائم فليقل إني صائم "
"1675"," أخبرنا هاشم بن القاسم حدثنا شعبة عن حبيب الأنصاري قال سمعت مولاة لنا يقال لها ليلى تحدث عن جدتها أم عمارة بنت كعب أن النبي صلى الله عليه وسلم دخل عليها فدعت له بطعام فقال لها كلي فقالت إني صائمة فقال النبي صلى الله عليه وسلم إن الصائم إذا أكل عنده صلت عليه الملائكة حتى يفرغوا وربما قال حتى يقضوا أكلهم "
"1676"," أخبرنا عبيد الله بن موسى عن إسرائيل عن منصور عن سالم عن أبي سلمة عن أم سلمة قالت ما رأيت رسول الله صلى الله عليه وسلم صام شهرا تاما إلا شعبان فإنه كان يصله برمضان ليكونا شهرين متتابعين وكان يصوم من الشهر حتى نقول لا يفطر ويفطر حتى نقول لا يصوم "
"1677"," أخبرنا عبد الصمد بن عبد الوارث حدثنا عبد الرحمن الحنفي يقال عبد الرحمن بن إبراهيم عن العلاء عن أبيه عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم إذا كان النصف من شعبان فأمسكوا عن الصوم أخبرنا الحكم بن المبارك عن عبد العزيز بن محمد عن العلاء عن أبيه عن أبي هريرة نحو هذا "
"1678"," أخبرنا يزيد بن هارون أخبرنا الجريري عن أبي العلاء بن الشخير عن مطرف عن عمران بن حصين أن رسول الله صلى الله عليه وسلم قال لرجل هل صمت من سرر هذا الشهر فقال لا قال فإذا أفطرت من رمضان فصم يومين قال أبو محمد سرره آخره "
"1679"," أخبرنا محمد بن عيسى حدثنا أبو عوانة عن أبي بشر عن سعيد بن جبير عن ابن عباس قال ما صام النبي صلى الله عليه وسلم شهرا كاملا غير رمضان وإن كان ليصوم إذا صام حتى يقول القائل لا والله لا يفطر ويفطر إذا أفطر حتى يقول القائل لا والله لا يصوم "
"1680"," أخبرنا محمد بن يوسف عن الأوزاعي عن قتادة عن مطرف بن عبد الله بن الشخير عن أبيه قال ذكر عند رسول الله صلى الله عليه وسلم رجل يصوم الدهر فقال لا صام ولا أفطر "
"1681"," أخبرنا يزيد بن هارون حدثنا العوام بن حوشب قال حدثنا سليمان بن أبي سليمان أنه سمع أبا هريرة يقول أوصاني خليلي بثلاث لست بتاركهن أن لا أنام إلا على وتر وأن أصوم ثلاثة أيام من كل شهر وأن لا أدع ركعتي الضحى أخبرنا أبو الوليد حدثنا شعبة عن عباس الجريري عن أبي عثمان عن أبي هريرة نحوه "
"1682"," حدثنا أبو الوليد حدثنا شعبة عن معاوية بن قرة عن أبيه عن النبي صلى الله عليه وسلم قال صيام البيض صيام الدهر وإفطاره "
"1683"," أخبرنا أبو عاصم عن ابن جريج عن عبد الحميد بن جبير بن شيبة عن محمد بن عباد بن جعفر قال قلت لجابر أنهى النبي صلى الله عليه وسلم عن صوم يوم الجمعة قال نعم ورب هذا البيت "
"1684"," أخبرنا أبو عاصم عن ثور عن خالد بن معدان حدثني عبد الله بن بسر عن أخته يقال لها الصماء أن رسول الله صلى الله عليه وسلم قال لا تصوموا يوم السبت إلا فيما افترض عليكم وإن لم يجد أحدكم إلا كذا أو لحاء شجرة فليمضغه "
"1685"," حدثنا وهب بن جرير حدثنا هشام عن يحيى عن عمر بن الحكم بن ثوبان أن مولى قدامة بن مظعون حدثه أن مولى أسامة حدثه قال كان أسامة يركب إلى مال له بوادي القرى فيصوم الاثنين والخميس في الطريق فقلت له لم تصوم الاثنين والخميس في السفر وقد كبرت وضعفت أو رققت فقال إن رسول الله صلى الله عليه وسلم كان يصوم الاثنين والخميس وقال إن أعمال الناس تعرض يوم الاثنين والخميس "
"1686"," أخبرنا أبو عاصم عن محمد بن رفاعة عن سهيل عن أبيه عن أبي هريرة أن النبي صلى الله عليه وسلم كان يصوم يوم الاثنين والخميس فسألته فقال إن الأعمال تعرض يوم الاثنين والخميس "
"1687"," أخبرنا عثمان بن محمد حدثنا سفيان بن عيينة عن عمرو يعني ابن دينار عن عمرو بن أوس عن عبد الله بن عمرو يرفعه قال أحب الصيام إلى الله عز وجل صيام داود كان يصوم يوما ويفطر يوما وأحب الصلاة إلى الله عز وجل صلاة داود كان يصلي نصفا وينام ثلثا ويسبح سدسا قال أبو محمد هذا اللفظ الأخير غلط أو خطأ إنما هو أنه كان ينام نصف الليل ويصلي ثلثه ويسبح تسبيحة "
"1688"," حدثنا سعيد بن عامر عن شعبة عن عبد الملك بن عمير عن قزعة مولى زياد عن أبي سعيد الخدري عن النبي صلى الله عليه وسلم قال لا صوم يومين يوم الفطر ويوم النحر "
"1689"," حدثنا نعيم بن حماد حدثنا عبد العزيز بن محمد حدثنا صفوان وسعد بن سعيد عن عمر بن ثابت عن أبي أيوب عن النبي صلى الله عليه وسلم قال من صام رمضان ثم أتبعه ستة من شوال فذلك صيام الدهر "
"1690"," حدثنا يحيى بن حسان حدثنا يحيى بن حمزة حدثنا يحيى بن الحارث الذماري عن أبي أسماء الرحبي عن ثوبان أن رسول الله صلى الله عليه وسلم قال صيام شهر بعشرة أشهر وستة أيام بعدهن بشهرين فذلك تمام سنة يعني شهر رمضان وستة أيام بعده "
"1691"," حدثنا محمد بن سعيد حدثنا محمد بن فضيل عن عبد الرحمن بن إسحق عن النعمان بن سعد قال جاء رجل إلى علي فسأله عن شهر يصومه فقال له علي ما سألني أحد عن هذا بعد إذ سمعت رجلا سأل النبي صلى الله عليه وسلم أي شهر يصومه من السنة فأمره بصيام المحرم وقال إن فيه يوما تاب الله على قوم ويتوب فيه على قوم "
"1692"," أخبرنا زيد بن عوف حدثنا أبو عوانة عن عبد الملك بن عمير عن محمد بن المنتشر عن حميد بن عبد الرحمن عن أبي هريرة أن النبي صلى الله عليه وسلم قال أفضل الصيام بعد شهر رمضان شهر الله الذي تدعونه المحرم "
"1693"," حدثنا أبو نعيم وأخبرنا يحيى بن حسان أخبرنا أبو عوانة عن أبي بشر عن حميد بن عبد الرحمن الحميري عن أبي هريرة أن النبي صلى الله عليه وسلم قال أفضل الصيام بعد شهر رمضان المحرم "
"1694"," أخبرنا سهل بن حماد حدثنا شعبة عن أبي بشر عن سعيد بن جبير عن ابن عباس أنه قال قدم رسول الله صلى الله عليه وسلم المدينة واليهود يصومون يوم عاشوراء فسألهم فقالوا هذا اليوم الذي ظهر فيه موسى على فرعون فقال رسول الله صلى الله عليه وسلم أنتم أولى بموسى فصوموه "
"1695"," أخبرنا عبيد الله بن عبد المجيد حدثنا ابن أبي ذئب عن الزهري عن عروة عن عائشة أن النبي صلى الله عليه وسلم كان يصوم يوم عاشوراء ويأمرنا بصيامه "
"1696"," أخبرنا أبو عاصم عن يزيد بن أبي عبيد عن سلمة بن الأكوع أن النبي صلى الله عليه وسلم بعث يوم عاشوراء رجلا من أسلم إن اليوم يوم عاشوراء فمن كان أكل أو شرب فليتم بقية يومه ومن لم يكن أكل أو شرب فليصمه "
"1697"," أخبرنا يعلى عن محمد بن إسحق عن نافع عن ابن عمر قال قال رسول الله صلى الله عليه وسلم هذا يوم عاشوراء كانت قريش تصومه في الجاهلية فمن أحب منكم أن يصومه فليصمه ومن أحب منكم أن يتركه فليتركه وكان ابن عمر لا يصومه إلا أن يوافق صيامه "
"1698"," أخبرنا عبد الوهاب بن سعيد حدثنا شعيب بن إسحق عن هشام بن عروة عن أبيه عن عائشة قالت كان يوم عاشوراء يوما تصومه قريش في الجاهلية فلما قدم رسول الله صلى الله عليه وسلم المدينة صامه وأمر بصيامه حتى إذا فرض رمضان كان رمضان هو الفريضة وترك يوم عاشوراء فمن شاء صامه ومن شاء تركه "
"1699"," أخبرنا وهب بن جرير حدثنا موسى بن علي عن أبيه عن عقبة بن عامر قال قال رسول الله صلى الله عليه وسلم يوم عرفة وأيام التشريق عيدنا أهل الإسلام وهي أيام أكل وشرب "
"1700"," أخبرنا المعلى بن أسد حدثنا إسمعيل ابن علية حدثنا ابن أبي نجيح عن أبيه قال سئل ابن عمر عن صوم يوم عرفة فقال حججت مع النبي صلى الله عليه وسلم فلم يصمه وحججت مع أبي بكر فلم يصمه وحججت مع عمر فلم يصمه وحججت مع عثمان فلم يصمه وأنا لا أصومه ولا آمر به ولا أنهى عنه "
"1701"," حدثنا أبو النعمان حدثنا حماد بن زيد عن عمرو بن دينار عن نافع بن جبير عن بشر بن سحيم أن رسول الله صلى الله عليه وسلم أمره أو أمر رجلا ينادي أيام التشريق أنه لا يدخل الجنة إلا مؤمن وهي أيام أكل وشرب "
"1702"," أخبرنا عبد الله بن صالح حدثني الليث حدثني يزيد بن عبد الله عن أبي مرة مولى عقيل أنه دخل هو وعبد الله بن عمرو على عمرو بن العاص وذلك الغد أو بعد الغد من يوم الأضحى فقرب إليهم عمرو طعاما فقال عبد الله إني صائم فقال عمرو أفطر فإن هذه الأيام التي كان رسول الله صلى الله عليه وسلم يأمرنا بفطرها وينهانا عن صيامها فأفطر عبد الله فأكل وأكلت معه "
"1703"," حدثنا سهل بن حماد حدثنا شعبة عن أبي بشر عن سعيد بن جبير عن ابن عباس أن امرأة نذرت أن تحج فماتت فجاء أخوها إلى رسول الله صلى الله عليه وسلم فسأله عن ذلك فقال له رسول الله صلى الله عليه وسلم لو كان عليها دين أكنت قاضيه قال نعم قال فاقضوا الله الله أحق بالوفاء قال فصام عنها "
"1704"," أخبرنا يزيد بن هارون أخبرنا محمد بن عمرو عن أبي سلمة عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم خلوف فم الصائم أطيب عند الله من ريح المسك وللصائم فرحتان فرحة عند فطره وفرحة يوم القيامة "
"1705"," أخبرنا يزيد أخبرنا محمد بن عمرو عن أبي سلمة عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم يقول الله تعالى كل عمل ابن آدم له فالحسنة بعشر أمثالها إلى سبع مائة ضعف إلا الصيام هو لي وأنا أجزي به إنه يترك الطعام وشهوته من أجلي ويترك الشراب وشهوته من أجلي فهو لي وأنا أجزي به "
"1706"," أخبرنا أبو نعيم حدثنا الأعمش عن أبي صالح عن أبي هريرة قال قال رسول الله صلى الله عليه وسلم الصوم جنة "
"1707"," أخبرنا يزيد بن هارون أخبرنا هشام الدستوائي عن يحيى بن أبي كثير عن أنس بن مالك أن النبي صلى الله عليه وسلم كان إذا أفطر عند أناس قال أفطر عندكم الصائمون وأكل طعامكم الأبرار وتنزلت عليكم الملائكة "
"1708"," حدثنا سعيد بن الربيع حدثنا شعبة عن سليمان قال سمعت مسلما البطين عن سعيد بن جبير عن ابن عباس عن النبي صلى الله عليه وسلم قال ما العمل في أيام أفضل من العمل في عشر ذي الحجة قيل ولا الجهاد في سبيل الله قال ولا الجهاد في سبيل الله إلا رجل خرج بنفسه وماله ثم لم يرجع بشيء "
"1709"," أخبرنا يزيد بن هارون أخبرنا أصبغ عن القاسم بن أبي أيوب عن سعيد عن ابن عباس عن النبي صلى الله عليه وسلم قال ما من عمل أزكى عند الله عز وجل ولا أعظم أجرا من خير تعمله في عشر الأضحى قيل ولا الجهاد في سبيل الله عز وجل قال ولا الجهاد في سبيل الله عز وجل إلا رجل خرج بنفسه وماله فلم يرجع من ذلك بشيء قال وكان سعيد بن جبير إذا دخل أيام العشر اجتهد اجتهادا شديدا حتى ما يكاد يقدر عليه "
"1710"," حدثنا أبو الربيع الزهراني حدثنا إسمعيل بن جعفر حدثنا أبو سهيل عن أبيه عن أبي هريرة أن رسول الله صلى الله عليه وسلم قال إذا جاء رمضان فتحت أبواب السماء وغلقت أبواب النار وصفدت الشياطين "
"1711"," حدثنا وهب بن جرير حدثنا هشام عن يحيى بن أبي كثير عن أبي سلمة بن عبد الرحمن عن أبي هريرة أن النبي صلى الله عليه وسلم قال من قام رمضان إيمانا واحتسابا غفر له ما تقدم من ذنبه ومن قام ليلة القدر غفر له ما تقدم من ذنبه "
"1712"," حدثنا زكريا بن عدي حدثنا يزيد بن زريع عن داود بن أبي هند عن الوليد بن عبد الرحمن عن جبير بن نفير عن أبي ذر قال صمنا مع رسول الله صلى الله عليه وسلم شهر رمضان قال فلم يقم بنا من الشهر شيئا حتى بقي سبع قال فقام بنا حتى ذهب ثلث الليل قال فلما كانت السادسة لم يقم بنا فلما كانت الخامسة قام بنا حتى ذهب شطر الليل الآخر قلنا يا رسول الله لو نفلتنا بقية هذه الليلة فقال إن الرجل إذا قام مع الإمام حتى ينصرف من صلاته حسب له قيام ليلته فلما كانت الرابعة لم يقم بنا فلما كانت الثالثة جمع أهله ونساءه والناس فقام بنا حتى خشينا أن يفوتنا الفلاح قلنا وما الفلاح قال السحور قال ثم لم يقم بنا بقية الشهر حدثنا عبيد الله بن موسى عن سفيان عن داود عن الوليد بن عبد الرحمن الجرشي عن جبير بن نفير الحضرمي عن أبي ذر نحوه "
"1713"," حدثنا عاصم بن يوسف حدثنا أبو بكر بن عياش عن أبي حصين عن أبي صالح عن أبي هريرة قال كان رسول الله صلى الله عليه وسلم يعتكف العشر الأواخر فلما كان العام الذي قبض فيه اعتكف عشرين يوما "
"1714"," حدثنا أبو اليمان أخبرنا شعيب بن أبي حمزة عن الزهري أخبرني علي بن حسين أن صفية بنت حيي أخبرته أنها جاءت النبي صلى الله عليه وسلم تزوره في اعتكافه في المسجد الحرام في العشر الأواخر من رمضان فتحدثت عنده ساعة ثم قامت "
"1715"," أخبرنا يزيد بن هارون حدثنا حميد عن أنس عن عبادة بن الصامت قال خرج علينا رسول الله صلى الله عليه وسلم وهو يريد أن يخبرنا بليلة القدر فتلاحى رجلان من المسلمين فقال رسول الله صلى الله عليه وسلم إني خرجت إليكم وأنا أريد أن أخبركم بليلة القدر وكان بين فلان وفلان لحاء فرفعت وعسى أن يكون خيرا فالتمسوها في العشر الأواخر في الخامسة والسابعة والتاسعة "
